min_slip_m,mean_slip_m,median_slip_m,max_slip_m,std_slip_m,p95_slip_m,p99_slip_m,sum_slip_m,max_to_mean,p99_to_mean,target_moment_Nm,realized_moment_Nm,moment_rel_error,mw,attempt_index,accepted,decision,rupture_length_km,rupture_width_km,top_depth_km,strike_deg,dip_deg,rake_deg,reference_mean_slip_m,n_along,n_down,corr_length_km,hurst_nu,sigma_ln,sample_index,file_name
3.8023507874273457,16.587798773062435,14.327528626448563,45.03290149838992,8.543732635164549,33.888321327520025,40.28707624436285,1244.0849079796826,2.7148208218875056,2.42871744440176,3.981071705534985e+22,3.981071705534984e+22,2.107123061445265e-16,9.0,33,True,accepted,600.0,100.0,6.1,158.0,33.0,90.0,8.1,15,5,20.0,0.3,0.55,31,slip_Mw9.0_sample0031.npy
4.086433193974339,16.587798773062445,14.162905317604675,47.61245836869747,9.169092180576394,35.16200436648083,41.520268732286645,1244.0849079796835,2.870330115531492,2.5030607918702863,3.981071705534985e+22,3.981071705534987e+22,4.21424612289053e-16,9.0,34,True,accepted,600.0,100.0,6.1,158.0,33.0,90.0,8.1,15,5,20.0,0.3,0.55,32,slip_Mw9.0_sample0032.npy
4.7000592663307295,16.587798773062442,14.60734311029775,38.144493791507756,7.808353585327606,32.7060257205773,37.44534288969281,1244.084907979683,2.2995512734005463,2.257402769468227,3.981071705534985e+22,3.981071705534986e+22,2.107123061445265e-16,9.0,35,True,accepted,600.0,100.0,6.1,158.0,33.0,90.0,8.1,15,5,20.0,0.3,0.55,33,slip_Mw9.0_sample0033.npy
3.145344979790573,16.587798773062435,13.877353490591032,41.891351805170295,9.598218509139654,32.12061843724778,41.232374446990164,1244.0849079796826,2.5254316367280314,2.4857050058955985,3.981071705534985e+22,3.981071705534984e+22,2.107123061445265e-16,9.0,36,True,accepted,600.0,100.0,6.1,158.0,33.0,90.0,8.1,15,5,20.0,0.3,0.55,34,slip_Mw9.0_sample0034.npy
2.979220264789705,16.58779877306244,12.94956801656618,50.8086123623219,10.585791504102218,36.51949019257577,50.44480921439743,1244.0849079796828,3.0630111359219017,3.041079163337615,3.981071705534985e+22,3.981071705534985e+22,0.0,9.0,37,True,accepted,600.0,100.0,6.1,158.0,33.0,90.0,8.1,15,5,20.0,0.3,0.55,35,slip_Mw9.0_sample0035.npy
1.599522587109052,16.587798773062435,14.237413795531353,45.82938798733884,8.395951117991348,32.895991878904205,39.163981317896564,1244.0849079796826,2.7628372283948215,2.3610113586316506,3.981071705534985e+22,3.981071705534984e+22,2.107123061445265e-16,9.0,38,True,accepted,600.0,100.0,6.1,158.0,33.0,90.0,8.1,15,5,20.0,0.3,0.55,36,slip_Mw9.0_sample0036.npy
3.784671251473883,16.58779877306244,15.581681823038334,51.74503367233089,7.786345415840832,30.69635521294612,41.841890101694354,1244.0849079796828,3.1194635515088134,2.522449824363857,3.981071705534985e+22,3.981071705534985e+22,0.0,9.0,39,True,accepted,600.0,100.0,6.1,158.0,33.0,90.0,8.1,15,5,20.0,0.3,0.55,37,slip_Mw9.0_sample0037.npy
4.991920968800406,16.587798773062442,14.507649301933014,50.92661254518754,9.25904753928514,36.399180756023036,46.23205124481528,1244.084907979683,3.070124809320041,2.787111893344961,3.981071705534985e+22,3.981071705534986e+22,2.107123061445265e-16,9.0,40,True,accepted,600.0,100.0,6.1,158.0,33.0,90.0,8.1,15,5,20.0,0.3,0.55,38,slip_Mw9.0_sample0038.npy
3.655625022288902,16.58779877306243,13.896595906832658,56.11077451709235,10.640595715196753,41.3265571249036,51.165072666883255,1244.0849079796824,3.3826534361034577,3.084500443179489,3.981071705534985e+22,3.9810717055349835e+22,4.21424612289053e-16,9.0,41,True,accepted,600.0,100.0,6.1,158.0,33.0,90.0,8.1,15,5,20.0,0.3,0.55,39,slip_Mw9.0_sample0039.npy
2.2178053028736455,16.587798773062442,14.678017080681064,64.77012422696609,9.641462819616994,36.560738485072825,46.800566243648504,1244.084907979683,3.904684709109732,2.821384976025253,3.981071705534985e+22,3.981071705534986e+22,2.107123061445265e-16,9.0,42,True,accepted,600.0,100.0,6.1,158.0,33.0,90.0,8.1,15,5,20.0,0.3,0.55,40,slip_Mw9.0_sample0040.npy
3.912052037695497,16.587798773062442,14.41737004787998,48.14455517217399,9.267233513248009,33.98500670724929,43.225700938820296,1244.084907979683,2.9024077173131473,2.605873240337118,3.981071705534985e+22,3.981071705534986e+22,2.107123061445265e-16,9.0,43,True,accepted,600.0,100.0,6.1,158.0,33.0,90.0,8.1,15,5,20.0,0.3,0.55,41,slip_Mw9.0_sample0041.npy
3.4751848961810676,16.587798773062442,13.602828944135062,48.41168851053609,9.78516848866835,39.05678331452509,45.11044068525657,1244.084907979683,2.918511923906002,2.7194952930411196,3.981071705534985e+22,3.981071705534986e+22,2.107123061445265e-16,9.0,44,True,accepted,600.0,100.0,6.1,158.0,33.0,90.0,8.1,15,5,20.0,0.3,0.55,42,slip_Mw9.0_sample0042.npy
3.38822541666797,16.587798773062442,15.327613951515055,54.52601854424095,9.859809941428146,34.77247902303029,49.61020164581116,1244.084907979683,3.287115987492435,2.990764617085605,3.981071705534985e+22,3.981071705534986e+22,2.107123061445265e-16,9.0,45,True,accepted,600.0,100.0,6.1,158.0,33.0,90.0,8.1,15,5,20.0,0.3,0.55,43,slip_Mw9.0_sample0043.npy
