time_sec,Davao,Legazpi,Dapa_virtual
0.0,2.6119951e-06,2.4802898e-06,0.00052783074
30.0,0.009662006,0.009174816,1.3822187
59.89814,0.0372394,0.035361666,3.3693795
89.89814,0.08104226,0.07695585,4.4732428
119.89814,0.13802145,0.13106197,4.9722304
149.89815,0.20429394,0.19399278,5.198775
179.89815,0.27534336,0.26145965,5.3258443
209.89815,0.34632778,0.3288648,5.4704223
239.89815,0.41240978,0.39161476,5.7989984
269.89813,0.46908596,0.44543314,6.5584536
299.89813,0.5120187,0.48620108,7.4863343
