sample_index,slip_id,Davao,Legazpi,Dapa_virtual
0,slip_Mw9.0_sample0,0.31617042422294617,0.4421120584011078,7.306018829345703
1,slip_Mw9.0_sample1,0.39458268880844116,0.33175671100616455,7.566093921661377
