time_sec,Davao,Legazpi,Dapa_virtual
0.0,7.307327031220494e-06,3.850095646139903e-06,-0.0
30.0,0.027030464518404095,0.014241852501032057,-0.0
59.89843523222034,0.10418207025448195,0.05489160857025823,-0.0
89.89843523222035,0.22672552866779402,0.11945749342586141,-0.0
119.89843523222035,0.38381724362788444,0.20222621654834033,-0.0
